id,ad_content
212d61b8-2667-559b-aa53-7a992a90b5da/a27,"23. Eine neue zweyspännige Schäse mit Vorderverdeck und vorne Jalousie, nach neuster Facon; eine dito einspännige mit Deichsel, u. eine alte leichte zweyspännige, zu verkaufen oder gegen alte zu vertauschen, so wie andere in sein Fach einschlagende Arbeit, bey J. Jakob Langmesser, Sattler, No. 1626."
212d61b8-2667-559b-aa53-7a992a90b5da/a3,"44. Haar-Pommade von ächtem Canaden. sischem Bärenfett, welche sich zum Wachsthum, zur Erhaltung und Verschönerung der Haare sehr wirksam zeigt, ist zu 8 Btz. das Häfelchen zu haben bey Frau Knop-Stähelin, auf der Eisengasse."
212d61b8-2667-559b-aa53-7a992a90b5da/a4,43. Circa 100 Ellen ganz reines reistenes Haustuch à Btz. 7 1/2 die Elle.
212d61b8-2667-559b-aa53-7a992a90b5da/a5,"42. Maulbeeren-Saft der Schoppen à 8 Btz. 1. Himbeeren-Saft der Schoppen à 7 ist zu haben in No. 152 der kleinen Stadt an der Rebgasse; man bittet, die Fläschcen dazu mitzusenden; wie auch eingesaure Kirschen à 8 machte"
212d61b8-2667-559b-aa53-7a992a90b5da/a6,"41. Schöne und gute Grundbirnen, der Sack zu 3 gr. Sester à 15 Btz. bey Schneider, am Bäumlein."
212d61b8-2667-559b-aa53-7a992a90b5da/a7,"40. Eine gut unterhaltene Behausung, enthaltend 4 heizbare Zimmer, 2 Neben. zimmer, 3 Kammern, 3 Küchen, Estrich, einen gewölbten Keller und ein anderer Keller, Holzhaus, Höflein u. was der Augenschein weiter zeigen wird, steht aus freyer Hand zu verkaufen, und ist die Besichtigung täglich im Haus vorzunehmen."
212d61b8-2667-559b-aa53-7a992a90b5da/a8,"35. Ein guter, wohlbeschlüssiger tannener einthüriger Kasten, wegen Mangel an Platz um billigen Preis in No. 917."
212d61b8-2667-559b-aa53-7a992a90b5da/a9,"34. Drey runde 5osäumige, 4 runde 30säumige und 3 runde 12säumige Fässer; alle se gut wie neu, und weingrün."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a1," n; ig e. 3. Es wünscht jemand vom Land Mithalter zur Baseler-Zeitung zu werden, um die wöchentlich herauskommenden 4 Nummern jeden Freytag zu erhalten."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a10,"22. Einem jungen starken Menschen vom Lande, der Lust hätte, die Gärtnerey zu erlernen, könnten annehmbare Beemacht werden. die"
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a11,"21. In No. 102 am obern Lindenberg in kl. Basel ist man Willens, einige Kinder an die Kost zu nehmen."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a12,"20. Für einen gesunden starken Jüngling, welcher gut erzogen, treu und arbeitsam ist, wünschte man einen Platz in einem Handlungshause oder in einer Fabrike zu finden."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a13,"19. Ein junger Mensch aus dem Bischthum Bern, der sich schon seit circa 3 1/2 Jahren zur Erlernung der deutschen Sprache hier befindet, wünscht je eher je lieber in einem hiesigen resp. Handelshause in die Lehre zu treten. Nähere Auskunft erLeuthardt, Hutmacher, theilt an der Gerbergasse."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a14,"12. Auf dem Adelberg ist letztern Dienstag den 21. Jan. eine Knaben-Pelzkappe verloren worden, wofür dem redlichen Finder ein angemessenes Trinkgeld angeboten wird, wenn er solche ins Berichthaus abliefert."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a15,"11. Letztern Donnerstag den 16. dies ist eine Brille in schwarzer Einfassung (ElendsKlaue) und ovalen Augengläsern in gelbledernem Futteral verloren worden, von der St. Alban-Vorstadt weg, zwischen diesem und Aeschenthor, und durch letztere Vorstadt wieder zurück. Dem ehrlichen Finder wird gegen Zurückgabe derselben ins Berichthaus eine angemessene Belohnung versprochen."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a16,10. Dienstags den 14. dies ist ein silbervergoldeter Haken zu einer FrauenzimmerUhr. von der untern Freyenstraße bis zum Spital verloren worden; dem ehrlichen Finder wird in No. 1629 beim Schlüssel inkgeld versprochen.
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a17,"9. Letztern Freytag ist ein braunseidenes Schnupftuch verloren worden; man bittet den Finder um gütige Zurückgabe durchs Berichthaus, und verspricht ein Trinkgeld."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a18,8. Sonntags den 26. Jan. zwischen dem St. Albanund Aeschenthor ein kleiner Schlüssel. Der Finder erhält ein Trinkgeld.
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a19,"1. Donnerstag Vormittags hat eine Becken. Magd ein grün und weiß gestreiftes wollenes Tüchlein ab einem langen Korb verloren, für dessen Zurückgabe ins Berichthaus eine Erkenntlichkeit gegeben wird."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a2,"2. n e ig wegen Versteigerung von Holz und Wellen. Montags den 3. Februar nächsthin, Morgens um 10 Uthr, werden. im Mayenbühl bey Riehen 100 Klafter Buchenholz und 20000 dito Wellen öffentlich versteigert werden. Den 22. Januar 1834. Aus Auftrag der Landu. Wald-Inspektion: Kanzley der Stadt Basel."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a20,"27. Man sucht einen tüchtigen Arbeiter, der gute Zeugnisse aufweisen: kann, und deutsch und französisch spricht; das Näbere ist in No. 1188 zu erfragen."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a21,26. Eine Schneiderin wünscht eine Tochter in die Lehre zu nehmen. Auch wünscht man eine Mithalterin zum Journal des Dames.
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a22,"25. Ein junger Mensch von 14-15 Jahren, der eine saubere Handschrift führt, und einige Vorkenntnisse der französischen Sprache besitzt, könnte in einem hiesigen Hause Beschäftigung finden. Nach einer kurzen Probezeit mit seinen Leistungen zufrieden, wird man ihm einen kleinen monatlichen Gehalt aussetzen."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a23,18. In Ro. 79 auf dem Todtentanz wünscht man noch etliche Herren an eine gute bürterliche Kost zu erhalten.
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a24,"17. Unterzeichneter ist gesonnen im Zeichnen, (in und außer dem Hause) Unterricht zu ertheilen; womit sich bestens A. Mieg, empfiehlt in der St. Johann-Vorstadt No. 23."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a25,"16. Eine Magd in eine ganz kleine Haushaltung, mit guten Zeugnissen versehen, wird gesucht."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a26,16. Eine Schneiderin wünscht ein ehrbares Mädchen mit oder ohne Kost in die Lehre zu nehmen.
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a27,"14. Eine Person, die in Kleider und Weißzeug Nähen und Stricken gut erfahren ist, wünscht einen Platz als Stubenmagd zu erhalten; dieselbe würde sich in Allem willig erzeigen, und könnte sogleich eintreten."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a28,"13. In No. 1529 auf dem Fischmarkt nähme man einige Kostgänger an die Kost, mit oder ohne Schlafstätte."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a29,"12. Ein wohl unterrichteter Jüngling und von guter Erziehung, treu und arbeitsam, wünscht so bald als möglich am liebsten in einem Laden einen Platz als Ladendiener zu finden."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a3,1. Heute Donnerstag Abends den 30. Januar werden anmit die verehrlichen Mitglieder der Künstlergesellschaft zu einer allgemeinen Sitzung eingeladen von dem Vorsteher der Gesellschaft.
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a30,11. Ein Wascher wünscht eine Lehrtochtert zunehmen.
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a31,"24. Ein gutgeschulter hiesiger Knabe von 14 Jahren, der eine artige deutsche und französische Handschrift führt, im Französischen einen guten Aufang hat, und ordentlich rechnet, wünscht in einem hiesigen Handlungshause, in dem nicht blos Speditionsgeschäfte gemacht werden, in die Lehre zu treten. Da sein Vater, als Commis, ihm auch zu Hause Anleitung im Merkantilischen geben würde, so dürfte der Knabe, bei seiner guten Fassungskraft u. Lernbegierde, sich bald zu praktischer Brau"
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a32,"7. Letztern Samstag Abends hat ein armes Mädchen auf der Rheinbrücke eine Bibel liegen lassen; der redliche Finder derselben ist ersucht, sie in No. 284 an der Wezugeben."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a4,6. Letztern Montag Abends den 27. Jan. hat eine arme Frau vom Zugbrunnen an der obern Rheingasse bis zum Teich vor dem Riehenthor ein Paar gefärbte wollene Strümpfe verloren; sie bittet den Finder um gütige Zurückgäbe.
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a5,"6. Letztern Dienstag Abends hat Jemand von der Gerbergasse durch das Weißgäßlein und die Freyenstraße hinauf ein so viel als neues schwarzes Merino-Fürtuch verloren; sollte dasselbe in ehrliche Hände gekommen seyn, so bittet man um gütige Zurückgabe in No. 652 an der Gerbergasse, wofür man erkenntlich seyn wird."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a6,"4. Man hat im Rümmelin-Bach ein Bodentuch aufgefangen, welches man gegen Beschreibung zur Zurückgabe offerirt."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a7,"3. Letztern Mittwoch ist im Pfluggäßleins ein Tischtuch, mit Ml N. 2 bezeichnet, Nachts von dem Estrich heruntergefallen; der ehrliche Finder wird ersucht, solches gegen ein Trinkgeld im Berichthaus abzugeben."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a8,"2. Es hat sich eine dreyfarbige Katze kroth, weiß und schwarz) verloffen, für deren Zurückgabe man ein Trinkgeld giebt, u. sehr dankbar seyn würde in No. 722 hinter dem Stöckly."
5152b6b5-f4f1-5e71-aedf-af4bb250e575/a9,"23. Ein Handlungs-Commis, welcher laut seinen in Handen habenden Zeugnissen seit vielen Jahren MagazinComptoirund Ladengeschäfte besorgte, eine saubere deutsche und französische Handschrift besitzt, und das Packen gut versteht, wünscht in diesem Fache eine Anstellung zu erhalten"
a3408655-272a-596b-aa5b-3fcc487574d8/a1,"22. In No. 1698, hinter der RümmelinMuhle gegen dem Schnabelgäßlein, eine Treppe hoch, ist wieder eine Parthie Marcelineund Taffet-Resten von 12 Batzen bis 15 Batzen, Gros de Naples gefarbt à 18 Btz. und schwarz am Stück à 20 Btz. pr. Stab in beliebiger Auswahl zu haben. Man bittet um geneigten Zuspruch."
a3408655-272a-596b-aa5b-3fcc487574d8/a10,12. Zwey Kupferpressen nebst Zugehörde.
a3408655-272a-596b-aa5b-3fcc487574d8/a11,"11. Bey Wittib Kunkler, in No. 1527 auf dem Fischmarkt, ist frisch eingesottene Butter à 5 1/2 Btz. per lb zu haben."
a3408655-272a-596b-aa5b-3fcc487574d8/a12,"7. Bey Wittwe Jaillet aufm Adelberg No. 504, sind noch einige von den bekannten Jupons en bourre de cachemire zu haben, welche billig erlassen werden sodann zeigt sie an, daß die erwarteten Cols oder HerrenCravattes in einem schönen Sortiment sowohl in schwarzseidnen Stoffen, als Chaly et Indienne, nebst Hemdenkrägen nach neuestem Schnitt, angekommen sind, und empfiehlt sich zu geneigtem Zuspruche."
a3408655-272a-596b-aa5b-3fcc487574d8/a13,"6. Halbgebleichte, nicht ganz 3/4 br. Leinwand in sehr guter Qualität, die Elle à 3 Btz. u. in halben Stücken von 38 Ellen à 11 Kreutzer, in Commission bey 3. Huber-Schmitter an der Eise"
a3408655-272a-596b-aa5b-3fcc487574d8/a14,"5. Ein Stöcklein extra gutes unberegnetes Heu oder Emd, circa 50 Zentner, zusammen oder theilweise; in No. 4 in"
a3408655-272a-596b-aa5b-3fcc487574d8/a15,"4. Schone weiße Marseiller Seife, Tafelnweise zu 37 Rappen das Pfund in No. 546 uf"
a3408655-272a-596b-aa5b-3fcc487574d8/a16,"10. Eine Behausung, bestehend in 6 heizbaren Zimmern und 2 Kammern, 2 Küchen, in einer derselben ein Ziehbrunnen; einem Keller, einem Höflein samt HolzSchopf, einem Hinterhaus mit geräumigem Platz u. Ziehbrunnen, einem Waschhaus mit einem Ziehbrunnen, und was der Augenschein noch Bequemes zeigen wird."
a3408655-272a-596b-aa5b-3fcc487574d8/a17,"9. Verschiedene Sorten Postpapier, wegen dessen Feinheit besonders für kaufmännische Corresponden; dienlich; auf Verlangen werden Muster zur Auswahll übersandt; in No. 416 am Heuberg."
a3408655-272a-596b-aa5b-3fcc487574d8/a18,"3. Ein großer Pelzkragen von Steinmarder, so viel als neu; sehr schöner Chaly zu einem Kleid, in neuestem Dessin; weiße Atlas-Schuhe, weiße Blonden, Blumen-Bouquets in die Haare, einige Chemisettes & Fichus, wie auch andere Gegenstände mehr. erfragen in No. 504 Adelberg"
a3408655-272a-596b-aa5b-3fcc487574d8/a19,"2. Unterzeichneter macht E. E. Publikum bekannt, daß er wieder ein neues Sorment selbstverfertigter Seidenund Halbseidenwaaren besitzt, als: Stabbreiter Taffent und 1/4 Ellen breiter Taffent, Lé vantine, Marceline, grüner VorhangZeug, Gilet-Zeuge, grüner und blaue Halbseiden Lévantine und Atlas, aller Farben glatten Halbseidenzeug von 1/4 bis 3/4 breit, schwarze und gefarbte seidene Halstücher, alle Sorten Baumwollen. Dochten von No. 1 bis 20, und aller Farben Seidenfransen und Bord, so wie auch guten Parapluie-Taffent in verschiedenen Farben und Breiten. Ludwig Bleuler, im Imber-"
a3408655-272a-596b-aa5b-3fcc487574d8/a2,"21. Bey Rud. Walz auf dem Baarfüßerplatz ist schöner französischer Melis-Zucker das Pfund à 38 Rappen, und eine etwas geringere Sorte à 37 Rappen das Pfund"
a3408655-272a-596b-aa5b-3fcc487574d8/a20,"17. Rudolf Walz auf'm Baarfüßerplatz empfiehlt einem geehrten Publikum sein wohl assortirtes Lager französischer und Wiener Schals und Fichus, aller Arten wollene Franzen und Borduren; ferner eine schöne Auswahl Mühlhauser und englischer Indiennes; schwarze seidene Herren-Halstücher und Cravattes, so wie Hemden und Hemdenkrägen: seidene u. baumwollene Foulards; halbseidene gewürkte und gedruckte Halstücher; weiße und couleurte Handschuhe, das Paar à 7. 8, 10 bis 17 Batzen, so wie auch die beliebten Handschuhe von fil d'Ecosse das Paar à 10 Batzen;  wollener Mantelzeug, schwarze und couleurte Mérinos Gesundheits-Flanelles, Barchente (in Leinen und Baumwolle), gefärbte und weiße Futertuche, Corset-u. Sommerzeuge; – leinene und baumwollene Nastücher; Caffé-Serviettés;  ErmelSteifleinen; Bett-Trilche u. ArbeitsBeutel. Ferner: ein Lager von Wachslichtern und Scheiben Wachs, das à 19 Btz. Wachstücher und Kappenschirme, und endlich eine frisch angekommene Sendung sehr geschmackvoller velutirter und unvelutirter Wachstuch-Unterlagen für Schüsseln ꝛc."
a3408655-272a-596b-aa5b-3fcc487574d8/a21,"8. Sehr schöne doppelte Jagdflinten, Canons à ruban, mit u. ohne Patent Schrauben, Schloß nach neuester Façon, Häner à rebour, verschnittenen Schäften, nach deutscher Art geschiftet, im Preis von 12 bis 30 Reuthaler. Einfache dito, von 4 bis 6 Rthlr. Pistolen zu verschiedenen Preisen, doppelte und einfache Büchsen. Cadetten-Gewehre und Säbel. Messingene Knaben-Trommeln. Waidmesser mit u. ohne damascirte Klingen. Offiziers-Säbel mit vergoldten Gefässen, stählernen Scheiden u. damasc. Klingen. ldem mit stählernen Gefässen, dito Scheiden, leicht und solid gearbeitet. nfanterie-Gewehre und Säbel, nebst aller Arten Militair-Effekten. Alles um billigen Preis, bey ichs, No. 842. .D. Gysin-F"
a3408655-272a-596b-aa5b-3fcc487574d8/a22,"1. Eine große Siegfried'sche Waage samt Schalen, um 10 à 12 Zentner zu wägen, nebst einer etwas kleinern; bey Friedrich Vöhls, Schlosser, No. 1195 am Bäumlein."
a3408655-272a-596b-aa5b-3fcc487574d8/a3,20. Fette Spanferkel in No. 323 in der
a3408655-272a-596b-aa5b-3fcc487574d8/a4,"19. Eine Behausung in No. 50 kl. Stadt Rheinseits) ist aus freyer Hand zu verkaufen; das Nähere ist bey Peter Maring, Schlosser, zu erfragen."
a3408655-272a-596b-aa5b-3fcc487574d8/a5,18. Von dem beliebten Doppel-Mops Schnupftabak ist neuerdinas wieder angelangt und derselbe in 1/2 8t Paquets in Bley à 5 Btz. zu haben No. 504 auf dem Adelberg.
a3408655-272a-596b-aa5b-3fcc487574d8/a6,"16. Bey Heinrich Degen, in No. 329 im Badergäßlein, sind fortwährend schöner Dachschindeln zu haben."
a3408655-272a-596b-aa5b-3fcc487574d8/a7,"15. In No. 336 an der Webergasse ist zu haben: Eine nußbaumene Kommode, 2 kirschbaumene 1schläfrige Bettladen mit Schrauben und Walzen, 2 tannene zweyschläfrige Bettladen und ein kleiner Cors; alles um billigen Preis."
a3408655-272a-596b-aa5b-3fcc487574d8/a8,"14. In No. 251 auf St. Peters Platz ist eine Sendung Tapeten von sehr artigen neuen Dessins in soliden Farben und billigen Preisen angelangt, allwo auch Resten von mehrern Stücken zu herabgesetztem Preis abgegeben werden."
a3408655-272a-596b-aa5b-3fcc487574d8/a9,13. Eine messingene Knabentrommel samt Schlegeln und Kuppel.
c10d0fa3-3360-50a8-baf2-2cedafe72678/a0,9. In No. 1596 auf der Eisengasse werden mehrere Mädchen zu einer stillen Aresucht. beit auf
c10d0fa3-3360-50a8-baf2-2cedafe72678/a1,"8. Es wünscht Jemand, der eine ordentliche Handschrift besitzt, auch rechnen kann, eine Anstellung in einer Bandfabrike ilte"
c10d0fa3-3360-50a8-baf2-2cedafe72678/a10,"48. In der kl. Stadt: Ein Losament ebnen Fußes, für wenig und stille Leute, sogleich oder auf Fastnachtfronfasten zu be-"
c10d0fa3-3360-50a8-baf2-2cedafe72678/a11,47. In No. 1045 in der AeschenVorstadt: Drey heizbare Zimmer nebst Kammer und Küche mit ablaufendem Wasserstein und Platz zu Holz; alles auf einem Boden; gleich oder auf Fastnachtfronfasten zu beziehen.
c10d0fa3-3360-50a8-baf2-2cedafe72678/a12,"46. In No. 793 bey der Steinenmühle: Ein schön helles Losament, –"
c10d0fa3-3360-50a8-baf2-2cedafe72678/a13,"45. In No. 130 im Kronengäßlein: Ein Losament ebnen Fußes, bestehend in Stube, Küche, Kammer und Platz zu Holz; auf astnach"
c10d0fa3-3360-50a8-baf2-2cedafe72678/a14,"44. In No. 1443: Ein Losament u. Stube und Nebenstube mit Alekoven, Küche, 2 Kammern und noch einem Stüblein, alles auf einem Boden, nebst einem Keller, an honnete Leute, auf FastnachtFronfasten oder sogleich zu beziehen. Ebendaselbst ist noch ein großer gewölbter Keller zu verleihen."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a15,"43. In No. 268 auf St. Peters Schanze: Ein helles Losament ebnen Fußes, nebst Brunnen im Haus, an honnete Leute,"
c10d0fa3-3360-50a8-baf2-2cedafe72678/a16,36. In No. 30 an der Rheingasse: Ein Lonent an stille Leute.
c10d0fa3-3360-50a8-baf2-2cedafe72678/a17,"35. In No. 142 nahe bey'm Riehenthor Ein helles Losament, bestehend in Stube und Nebenstube, einer Kammer, alles auf einem Boden, Küche mit ablaufendem Wasserstein und was der Augenschein wird, auf Fastnachtfronfasten."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a18,"34. In No. 23 B. St. Johann-Vorstadt: Eine Lokalität von einigen Zimmern ebner Erde, für Magazine und Comptoir dienlich, nebst einem Keller, auf Fast nachtfronfasten."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a19,"33. Ein helles Losament von Stube, Nebenzimmer und kleiner Küche, an wenig Leute ohne Kinder, auf Fastnachtfronfa sten, oder auch meublirt an einen Herrn nebst Kost; ist sich zu melden in No. 40. ohann-Vorstadt. St."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a2,"7. Eine junge starke und gesunde Person wünscht als Säugamme so bald als möglich einen Platz zu erhalten; die E. Namen sind abzugeben bey der Frau des Herrn Biedert, Schriftgießer, auf dem Heuberg."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a20,"32. In No. 295 an der Webergasse: Ein Losament von Stube, Kammer, Küche, auf einem Boden, u. Platz zu Holz, auf stnachtfronfasten."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a21,31. Eine trockene geräumige Kammer in der Steinen-Vorstadt; zu erfragen in No. 40. St. Johann-Vorstadt.
c10d0fa3-3360-50a8-baf2-2cedafe72678/a22,30. Ein gänzlich eingerichteter SpezereyLaden an einer guten Lage wird zu einer geräuschlosen Profession oder anderm Gebrauch mit oder ohne Logis sogleich zum  angeboten
c10d0fa3-3360-50a8-baf2-2cedafe72678/a23,"29. Ein helles Stüblein für eine einzelne stille Person, auf künftige Fronfasten."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a24,"28. In No. 202: Ein Losament 2 Stegen hoch, von Stube, Nebenkammer und Küche."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a25,1. Ein Goldschmied in einer Hauptstadt der deutschen Schweiz wünscht einen Knaben von honneten Eltern in die Lehre nehmen.
c10d0fa3-3360-50a8-baf2-2cedafe72678/a26,"5. Ein gewöhnliches Losament ebner Erde an einer gangbaren Lage, für Leute ohne Kinder, auf Fastnachtfrfasten."
c10d0fa3-3360-50a8-baf2-2cedafe72678/a27,"4 Auf ein Haus in hiesiger Stadt: 700 Schweizerfranken in Kurrentgeld, auf zweite Ueberbesserun"
